Unnamed: 0,property_type,sector,bedRoom,bathroom,balcony,agePossession,built_up_area,servant room,store room,furnishing_type,luxury_category,floor_category,price
2847,0.0,5.0,2,3,3.0,3.0,1257.0,1,0,1,2.0,1.0,0.89
2848,1.0,29.0,4,2,2.0,2.0,540.0,0,0,1,1.0,1.0,1.44
2849,1.0,10.0,1,1,0.0,3.0,2680.0,0,0,1,1.0,1.0,1.34
2851,1.0,79.0,2,2,0.0,2.0,900.0,0,0,1,1.0,1.0,0.53
2852,0.0,4.0,3,4,4.0,3.0,1757.0,1,0,1,2.0,0.0,1.82
2853,0.0,77.0,2,2,4.0,1.0,1180.0,0,0,2,1.0,0.0,0.8
2854,0.0,63.0,3,2,3.0,2.0,1750.0,1,0,2,2.0,2.0,1.39
2855,0.0,57.0,3,3,4.0,0.0,1790.0,0,0,2,0.0,0.0,1.88
2856,0.0,73.0,3,3,3.0,1.0,1969.0,0,0,1,1.0,0.0,2.79
2857,0.0,69.0,3,3,1.0,4.0,1549.0,0,0,1,2.0,1.0,2.5
2858,0.0,38.0,2,2,2.0,2.0,1200.0,0,0,1,1.0,1.0,1.25
2859,0.0,9.0,2,2,1.0,3.0,496.0,0,0,1,2.0,2.0,0.37
2860,0.0,39.0,2,2,2.0,4.0,623.0,0,0,1,1.0,2.0,0.4
2861,0.0,2.0,3,3,3.0,2.0,1900.0,1,0,0,1.0,1.0,0.9
2862,0.0,33.0,3,3,2.0,2.0,1608.0,1,0,1,2.0,0.0,2.35
2863,1.0,31.0,6,7,4.0,1.0,4518.0,1,1,2,2.0,2.0,17.3
2864,1.0,30.0,5,5,4.0,2.0,1800.0,1,1,2,2.0,2.0,6.5
2865,0.0,50.0,3,3,4.0,2.0,1385.0,0,1,2,0.0,2.0,1.5
2866,0.0,97.0,4,5,4.0,3.0,2017.0,1,0,1,1.0,2.0,1.73
2867,0.0,83.0,4,4,4.0,1.0,4000.0,1,1,2,0.0,1.0,5.0
2868,0.0,78.0,4,4,2.0,3.0,1804.0,1,1,1,0.0,2.0,1.7
2869,0.0,69.0,3,3,2.0,4.0,1630.0,0,0,1,1.0,2.0,2.57
2870,0.0,97.0,4,6,3.0,3.0,3920.0,1,0,1,0.0,2.0,2.2
2871,0.0,98.0,4,4,4.0,0.0,2038.0,1,0,2,2.0,0.0,1.55
2872,0.0,107.0,2,2,3.0,1.0,1250.0,0,0,1,1.0,2.0,0.6
2873,0.0,81.0,3,3,3.0,1.0,2000.0,1,0,2,0.0,0.0,2.55
2874,0.0,2.0,3,3,4.0,0.0,2944.0,1,0,1,1.0,2.0,1.25
2875,0.0,6.0,3,2,2.0,1.0,1094.0,0,0,1,1.0,0.0,1.35
2876,0.0,34.0,2,2,2.0,2.0,900.0,0,0,1,2.0,1.0,0.58
2877,0.0,91.0,1,1,1.0,3.0,761.0,0,0,1,2.0,0.0,0.85
2878,0.0,27.0,3,4,4.0,1.0,2000.0,1,0,2,2.0,2.0,3.5
2879,0.0,54.0,3,3,3.0,0.0,1493.0,0,1,0,0.0,1.0,1.42
2880,0.0,83.0,4,5,4.0,3.0,2625.0,1,0,1,1.0,2.0,3.5
2881,0.0,89.0,2,2,3.0,1.0,93.0,0,0,1,2.0,2.0,1.47
2882,0.0,111.0,2,2,3.0,3.0,978.0,0,0,1,1.0,2.0,0.73
2883,1.0,30.0,4,3,4.0,0.0,1350.0,0,1,1,2.0,1.0,4.45
2887,1.0,5.0,3,5,4.0,3.0,3534.0,0,0,1,1.0,2.0,2.25
2888,0.0,78.0,3,3,2.0,3.0,1578.0,0,0,2,2.0,1.0,1.65
2889,1.0,79.0,3,5,3.0,0.0,600.0,0,0,1,1.0,2.0,0.75
2890,0.0,89.0,2,2,4.0,1.0,1172.0,0,0,1,2.0,1.0,0.78
2891,0.0,57.0,2,2,2.0,0.0,1098.0,0,0,1,2.0,1.0,1.05
2892,0.0,63.0,3,3,2.0,2.0,1920.0,1,0,2,2.0,2.0,1.54
2893,0.0,57.0,3,3,4.0,0.0,1950.0,0,0,2,0.0,2.0,2.35
2895,0.0,78.0,4,4,2.0,3.0,1819.0,0,0,2,0.0,0.0,1.85
2896,0.0,96.0,2,2,1.0,3.0,533.0,0,1,1,2.0,2.0,0.34
2897,0.0,107.0,1,1,1.0,1.0,344.0,0,0,1,1.0,2.0,0.25
2898,0.0,47.0,3,2,2.0,1.0,1500.0,0,0,2,1.0,1.0,1.05
2899,1.0,57.0,5,5,4.0,0.0,3240.0,0,0,1,1.0,1.0,11.29
2900,1.0,59.0,6,5,4.0,0.0,3132.0,0,0,1,1.0,2.0,8.0
2901,0.0,25.0,1,1,1.0,0.0,450.0,0,0,2,1.0,2.0,0.4
2902,0.0,43.0,3,4,4.0,1.0,2134.0,1,0,1,2.0,0.0,1.5
2903,0.0,8.0,4,6,4.0,3.0,1535.0,1,0,1,0.0,0.0,1.5
2904,1.0,56.0,5,4,2.0,2.0,2367.0,0,0,1,1.0,1.0,3.5
2905,0.0,26.0,5,5,2.0,2.0,2400.0,1,1,2,1.0,1.0,1.3
2906,1.0,21.0,4,3,1.0,2.0,1800.0,0,0,1,1.0,1.0,1.8
2907,0.0,109.0,3,5,3.0,3.0,1807.0,1,0,1,2.0,2.0,1.23
2908,0.0,105.0,3,2,2.0,3.0,1261.0,0,0,1,1.0,0.0,0.85
2909,0.0,27.0,3,5,4.0,1.0,2796.0,1,0,0,2.0,2.0,3.99
2910,0.0,96.0,1,1,1.0,1.0,500.0,0,0,2,1.0,0.0,0.3
2911,0.0,89.0,2,2,3.0,1.0,1700.0,0,0,0,1.0,2.0,0.83
2913,1.0,110.0,9,9,4.0,3.0,3150.0,0,0,2,1.0,2.0,4.5
2914,0.0,96.0,2,2,2.0,3.0,537.0,0,0,1,1.0,2.0,0.35
2916,0.0,101.0,3,3,4.0,1.0,1946.0,1,0,1,1.0,0.0,1.85
2917,0.0,69.0,2,2,2.0,4.0,1278.0,0,0,1,1.0,2.0,1.6
2918,0.0,96.0,3,3,4.0,1.0,1561.0,0,0,1,1.0,2.0,0.79
2919,0.0,41.0,2,2,2.0,3.0,657.0,0,0,1,2.0,2.0,0.65
2920,0.0,14.0,2,2,2.0,3.0,73.0,0,0,1,1.0,1.0,1.6
2921,0.0,97.0,3,4,3.0,3.0,2026.0,1,0,1,0.0,2.0,2.0
2922,1.0,102.0,3,2,1.0,2.0,822.0,0,0,1,1.0,1.0,0.5
2923,0.0,101.0,3,3,3.0,1.0,1944.0,0,0,1,1.0,1.0,1.5
2924,0.0,103.0,4,4,4.0,3.0,2362.0,1,0,2,2.0,2.0,1.51
2925,0.0,92.0,3,4,4.0,3.0,2300.0,1,1,2,2.0,2.0,2.25
2926,0.0,89.0,3,4,3.0,3.0,1416.0,1,0,2,0.0,0.0,1.55
2927,0.0,104.0,4,4,4.0,0.0,2139.0,1,0,1,2.0,0.0,1.65
2928,0.0,75.0,3,4,4.0,3.0,2134.0,1,0,2,0.0,0.0,3.5
2929,1.0,33.0,4,2,2.0,3.0,1458.0,0,0,1,1.0,1.0,2.58
2930,0.0,5.0,3,3,4.0,1.0,1500.0,0,0,1,2.0,2.0,1.1
2931,0.0,2.0,2,2,0.0,4.0,1300.0,0,0,1,1.0,2.0,0.5
2932,0.0,97.0,2,2,3.0,3.0,1484.0,0,0,1,1.0,0.0,1.05
2934,0.0,76.0,2,2,2.0,3.0,581.0,0,0,1,2.0,2.0,0.55
2935,0.0,103.0,2,2,3.0,1.0,1350.0,0,0,1,2.0,2.0,0.7
2937,0.0,92.0,2,2,2.0,3.0,1131.0,0,0,1,1.0,2.0,1.0
2938,0.0,61.0,3,4,4.0,0.0,1900.0,1,0,2,2.0,2.0,1.75
2939,0.0,111.0,3,3,3.0,3.0,1599.0,0,0,1,2.0,2.0,0.9
2940,0.0,5.0,2,2,3.0,3.0,1338.0,0,1,2,0.0,2.0,1.01
2941,1.0,11.0,5,5,4.0,3.0,3600.0,1,1,1,2.0,1.0,9.5
2942,1.0,33.0,6,7,4.0,0.0,3240.0,1,1,1,2.0,2.0,9.0
2944,1.0,93.0,3,4,3.0,1.0,2160.0,1,1,1,2.0,1.0,3.2
2945,0.0,8.0,2,2,3.0,1.0,1200.0,0,0,2,0.0,2.0,0.97
2946,1.0,54.0,4,5,2.0,0.0,3222.0,1,1,2,2.0,1.0,7.35
2947,0.0,105.0,3,3,4.0,3.0,1523.0,0,0,1,1.0,0.0,0.82
2948,1.0,90.0,2,3,1.0,3.0,450.0,0,0,1,1.0,1.0,0.32
2949,0.0,98.0,4,4,4.0,3.0,2132.0,1,0,1,2.0,0.0,1.4
2950,0.0,80.0,4,4,4.0,0.0,2667.0,1,0,1,2.0,2.0,2.35
2951,0.0,39.0,3,3,3.0,4.0,2667.0,1,1,1,2.0,1.0,3.3
2953,0.0,69.0,3,3,2.0,1.0,1721.0,0,0,1,2.0,2.0,2.0
2954,0.0,94.0,4,4,4.0,0.0,2576.0,1,0,1,1.0,0.0,2.7
2955,1.0,93.0,4,4,4.0,3.0,3240.0,1,1,1,1.0,2.0,5.0
2956,1.0,47.0,1,1,1.0,0.0,70.0,0,0,1,1.0,1.0,0.65
2957,0.0,83.0,3,4,4.0,0.0,2185.0,1,0,1,1.0,2.0,3.4
2958,0.0,15.0,4,5,4.0,3.0,2996.0,1,0,0,0.0,2.0,3.9
2959,0.0,74.0,2,2,2.0,3.0,1188.0,0,0,2,2.0,2.0,1.51
2960,0.0,98.0,3,3,1.0,3.0,1746.0,0,0,1,2.0,0.0,1.6
2961,0.0,105.0,3,3,3.0,4.0,2278.0,1,0,1,1.0,0.0,1.25
2962,0.0,111.0,2,2,1.0,1.0,669.0,0,0,2,2.0,1.0,0.4
2963,0.0,43.0,3,4,3.0,3.0,1899.0,1,0,1,1.0,2.0,1.1
2964,0.0,95.0,3,3,2.0,3.0,1575.0,0,1,2,0.0,1.0,1.0
2965,0.0,89.0,3,4,4.0,3.0,2047.0,1,0,1,0.0,2.0,1.93
2966,0.0,97.0,2,2,4.0,3.0,1512.0,0,1,1,2.0,2.0,1.05
2967,0.0,77.0,2,2,4.0,4.0,1068.0,0,0,1,2.0,0.0,0.82
2968,0.0,97.0,2,2,2.0,3.0,1050.0,0,0,1,0.0,2.0,0.55
2969,1.0,5.0,4,5,0.0,3.0,4700.0,0,0,1,2.0,0.0,3.15
2970,0.0,4.0,3,3,3.0,3.0,1315.0,0,0,1,1.0,2.0,1.6
2971,0.0,53.0,3,3,4.0,0.0,1888.0,1,0,2,2.0,2.0,2.4
2972,0.0,103.0,4,5,2.0,3.0,2134.0,1,0,1,2.0,2.0,1.3
2973,1.0,8.0,5,4,4.0,1.0,4000.0,1,1,1,0.0,0.0,5.6
2974,0.0,54.0,3,4,3.0,0.0,1951.0,0,0,2,2.0,2.0,1.8
2975,0.0,11.0,3,3,4.0,0.0,2303.0,1,0,1,2.0,2.0,1.68
2976,1.0,55.0,5,4,2.0,1.0,4500.0,0,0,1,1.0,1.0,6.75
2977,0.0,86.0,4,6,4.0,1.0,2398.0,1,0,1,2.0,2.0,1.46
2978,0.0,88.0,3,3,2.0,0.0,2045.0,0,0,0,1.0,2.0,1.2
2979,0.0,13.0,2,2,0.0,3.0,699.0,0,0,1,1.0,0.0,0.36
2980,0.0,111.0,2,2,1.0,3.0,535.0,0,0,1,2.0,1.0,0.25
2981,0.0,47.0,2,2,1.0,3.0,950.0,0,0,1,1.0,1.0,0.39
2982,1.0,79.0,3,2,0.0,2.0,1000.0,0,0,1,1.0,1.0,0.45
2983,1.0,50.0,8,8,3.0,0.0,3762.0,1,1,0,0.0,2.0,10.85
2984,1.0,13.0,2,4,4.0,0.0,900.0,0,0,1,1.0,2.0,0.9
2985,0.0,97.0,2,2,2.0,1.0,1484.0,0,0,1,2.0,0.0,1.3
2986,0.0,103.0,4,4,4.0,0.0,2468.0,1,0,1,1.0,0.0,2.0
2987,0.0,83.0,4,5,4.0,3.0,2629.0,1,0,2,0.0,0.0,3.85
2988,0.0,9.0,2,2,2.0,3.0,543.0,0,0,1,1.0,2.0,0.28
2989,1.0,54.0,7,7,3.0,0.0,2340.0,0,0,2,1.0,1.0,4.75
2990,0.0,105.0,2,2,2.0,3.0,905.0,0,0,1,2.0,1.0,0.5
2992,0.0,81.0,2,2,3.0,0.0,1426.0,0,0,2,1.0,0.0,1.3
2993,0.0,101.0,3,3,2.0,1.0,1581.0,0,0,1,1.0,1.0,1.2
2994,0.0,16.0,2,2,3.0,3.0,1939.03,0,0,2,0.0,2.0,2.5
2995,0.0,100.0,2,2,3.0,1.0,1350.0,0,0,1,1.0,2.0,0.92
2996,1.0,18.0,7,7,3.0,2.0,2700.0,0,0,1,1.0,1.0,2.9
2997,0.0,77.0,2,2,3.0,1.0,938.0,0,0,1,1.0,2.0,1.25
2998,0.0,4.0,3,4,4.0,3.0,1945.0,1,0,1,2.0,2.0,2.1
2999,1.0,28.0,7,7,4.0,0.0,5000.0,1,0,1,2.0,1.0,5.65
3000,0.0,8.0,3,4,3.0,3.0,1305.0,1,0,1,0.0,0.0,1.25
3001,0.0,4.0,3,3,3.0,3.0,1315.0,1,0,2,2.0,2.0,1.3
3002,0.0,103.0,3,3,4.0,3.0,1747.0,0,0,1,1.0,0.0,1.2
3003,0.0,13.0,2,2,0.0,3.0,761.0,0,0,1,1.0,0.0,0.33
3004,0.0,1.0,3,3,2.0,3.0,1294.0,0,0,2,0.0,1.0,1.38
3005,0.0,43.0,3,4,3.0,3.0,1635.0,0,0,1,2.0,2.0,1.2
3006,0.0,25.0,3,4,4.0,2.0,1738.0,1,0,1,2.0,2.0,1.55
3007,0.0,97.0,2,2,3.0,1.0,1550.0,0,0,1,2.0,0.0,1.04
3008,1.0,74.0,5,6,4.0,1.0,3240.0,1,1,2,0.0,1.0,11.0
3010,0.0,25.0,2,3,0.0,0.0,1000.0,0,0,1,1.0,1.0,1.0
3011,0.0,2.0,4,3,3.0,1.0,3111.0,1,0,1,1.0,2.0,1.65
3012,0.0,4.0,3,4,2.0,3.0,1587.0,1,0,2,0.0,0.0,1.91
3013,0.0,25.0,2,2,2.0,3.0,800.0,0,0,1,1.0,2.0,0.35
3014,1.0,81.0,4,4,4.0,1.0,2332.0,1,0,2,0.0,1.0,6.5
3015,1.0,57.0,3,3,2.0,2.0,3231.0,1,0,2,2.0,1.0,8.45
3016,0.0,8.0,3,4,4.0,4.0,1593.0,1,0,1,2.0,0.0,1.4
3017,0.0,33.0,2,2,2.0,2.0,1120.0,0,1,1,2.0,0.0,1.35
3018,0.0,43.0,3,3,4.0,3.0,1708.0,0,0,2,1.0,2.0,1.0
3019,1.0,44.0,3,3,3.0,4.0,1570.0,0,0,1,2.0,2.0,1.27
3020,0.0,1.0,2,2,2.0,1.0,833.0,0,0,2,1.0,2.0,1.0
3022,0.0,95.0,3,2,2.0,0.0,1500.0,0,0,1,2.0,1.0,1.04
3023,0.0,88.0,3,3,2.0,3.0,1730.0,0,0,2,2.0,2.0,0.95
3024,1.0,18.0,5,5,3.0,0.0,2000.0,0,0,1,1.0,2.0,1.7
3025,0.0,75.0,3,4,4.0,3.0,2219.0,1,0,2,2.0,0.0,3.15
3026,0.0,11.0,4,4,2.0,3.0,2380.0,1,0,1,1.0,0.0,1.97
3027,0.0,77.0,2,2,3.0,3.0,1364.0,0,0,1,2.0,0.0,1.32
3028,0.0,25.0,3,3,4.0,0.0,1611.0,0,0,1,2.0,2.0,1.36
3029,0.0,6.0,2,3,3.0,3.0,1538.0,1,0,1,2.0,0.0,1.58
3030,1.0,34.0,1,1,0.0,0.0,1000.0,0,0,1,1.0,1.0,0.6
3031,1.0,64.0,4,4,2.0,0.0,1728.0,0,1,2,2.0,2.0,3.3
3032,0.0,95.0,2,2,2.0,0.0,1127.0,0,0,1,1.0,2.0,0.87
3035,0.0,92.0,2,2,1.0,3.0,586.0,0,0,1,1.0,0.0,0.4
3036,0.0,9.0,3,4,4.0,3.0,1900.0,1,0,1,2.0,2.0,1.45
3037,0.0,8.0,4,5,4.0,3.0,1535.0,1,0,1,1.0,2.0,1.34
3039,0.0,92.0,3,3,4.0,3.0,1475.0,0,0,1,2.0,2.0,1.4
3040,1.0,57.0,4,4,2.0,2.0,3400.0,1,0,1,2.0,2.0,7.0
3041,1.0,20.0,5,4,2.0,2.0,3240.0,0,0,1,1.0,1.0,5.5
3042,0.0,73.0,2,2,3.0,4.0,1141.0,0,0,1,1.0,0.0,1.95
3043,0.0,4.0,3,3,3.0,3.0,1315.0,1,0,1,0.0,2.0,1.45
3044,0.0,20.0,5,5,2.0,2.0,2556.0,0,1,0,2.0,1.0,1.7
3045,1.0,30.0,3,9,4.0,2.0,1935.0,1,1,2,2.0,2.0,6.5
3047,0.0,78.0,3,3,1.0,3.0,1568.0,0,0,1,2.0,0.0,1.37
3048,1.0,30.0,6,5,2.0,3.0,6000.0,0,0,1,1.0,2.0,16.0
3049,0.0,28.0,2,2,2.0,0.0,706.0,0,0,1,1.0,1.0,0.16
3050,0.0,14.0,5,5,4.0,3.0,3511.0,1,0,1,0.0,2.0,4.49
3051,0.0,25.0,2,2,3.0,0.0,1281.0,0,0,1,2.0,1.0,0.98
3052,0.0,43.0,2,2,4.0,3.0,1310.0,0,0,1,2.0,0.0,0.66
3053,0.0,103.0,4,4,4.0,0.0,2468.0,0,0,1,2.0,0.0,1.8
3054,1.0,50.0,3,3,4.0,1.0,2700.0,0,0,2,1.0,2.0,13.0
3055,1.0,11.0,5,6,3.0,3.0,4500.0,1,1,1,2.0,2.0,12.5
3056,0.0,43.0,2,2,1.0,3.0,850.0,0,0,2,0.0,2.0,0.33
3058,1.0,50.0,3,3,4.0,2.0,60.0,0,0,0,1.0,2.0,1.9
3059,1.0,64.0,5,6,4.0,2.0,3438.0,1,1,1,1.0,2.0,8.31
3060,0.0,106.0,3,4,2.0,3.0,1350.0,0,0,2,2.0,0.0,1.45
3061,0.0,72.0,3,3,3.0,4.0,2150.0,1,0,1,2.0,2.0,3.3
3062,0.0,111.0,2,2,3.0,1.0,676.0,0,0,1,1.0,2.0,0.54
3063,0.0,105.0,4,4,0.0,3.0,2040.0,0,0,1,1.0,2.0,1.3
3064,0.0,107.0,3,3,4.0,1.0,1750.0,0,0,1,1.0,0.0,0.92
3065,0.0,37.0,3,3,2.0,2.0,1401.0,0,0,1,1.0,1.0,1.3
3066,0.0,34.0,2,2,1.0,2.0,722.0,0,0,2,1.0,1.0,0.5
3067,1.0,30.0,5,4,3.0,2.0,1350.0,1,0,1,1.0,2.0,4.35
3068,0.0,73.0,3,3,3.0,0.0,2506.0,1,0,0,1.0,0.0,5.3
3069,1.0,79.0,2,2,1.0,0.0,225.0,0,0,1,1.0,1.0,0.27
3070,0.0,98.0,2,2,1.0,1.0,557.0,1,0,1,1.0,2.0,0.41
3071,0.0,92.0,3,3,2.0,3.0,2130.0,1,0,0,2.0,2.0,2.5
3072,0.0,78.0,3,3,2.0,3.0,1428.0,0,0,2,0.0,2.0,1.55
3073,0.0,71.0,1,1,2.0,1.0,804.0,0,0,1,1.0,2.0,0.88
3074,0.0,89.0,2,2,3.0,3.0,1411.0,0,0,1,0.0,2.0,1.33
3075,0.0,89.0,2,2,3.0,3.0,1423.0,0,0,1,0.0,1.0,1.34
3076,1.0,50.0,5,6,4.0,0.0,2700.0,1,1,2,2.0,2.0,8.25
3077,0.0,63.0,3,3,4.0,2.0,1450.0,0,0,2,0.0,2.0,1.35
3078,0.0,94.0,4,5,4.0,3.0,2110.0,1,0,0,0.0,2.0,2.95
3079,0.0,53.0,3,4,4.0,0.0,1916.0,1,0,1,2.0,2.0,2.4
3081,0.0,95.0,3,3,2.0,3.0,1570.0,0,0,1,1.0,0.0,1.08
3082,0.0,93.0,4,6,4.0,3.0,4425.0,1,0,2,2.0,0.0,3.0
3083,0.0,97.0,3,4,3.0,3.0,2300.0,1,0,1,1.0,2.0,2.0
3084,0.0,8.0,3,4,4.0,3.0,1186.0,1,0,2,0.0,0.0,1.15
3085,1.0,11.0,4,5,4.0,3.0,5400.0,1,1,1,0.0,2.0,5.7
3086,0.0,91.0,3,3,3.0,0.0,2047.0,1,0,1,2.0,2.0,1.6
3087,0.0,89.0,3,3,3.0,3.0,2161.0,0,0,1,1.0,2.0,1.45
3088,1.0,57.0,3,3,1.0,0.0,2160.0,1,0,1,0.0,1.0,6.95
3089,0.0,17.0,2,2,3.0,1.0,1276.0,0,0,1,0.0,1.0,1.55
3091,1.0,25.0,5,6,4.0,2.0,2430.0,0,0,2,1.0,2.0,6.0
3092,1.0,31.0,4,5,2.0,0.0,3240.0,1,0,2,2.0,1.0,12.5
3093,0.0,109.0,2,1,2.0,1.0,511.0,0,0,1,2.0,2.0,0.3
3094,0.0,76.0,2,2,2.0,1.0,1296.0,0,0,1,2.0,1.0,1.3
3095,0.0,40.0,3,2,3.0,1.0,1201.0,0,0,1,1.0,1.0,0.82
3096,0.0,105.0,4,5,4.0,3.0,1692.0,1,0,1,2.0,0.0,0.9
3097,1.0,57.0,4,5,2.0,0.0,4000.0,1,0,2,2.0,2.0,10.45
3098,0.0,17.0,5,6,4.0,0.0,7294.0,0,0,1,2.0,0.0,6.0
3099,0.0,103.0,4,4,4.0,3.0,2468.0,1,0,1,2.0,2.0,1.9
3100,0.0,110.0,4,3,3.0,2.0,2007.0,1,0,1,1.0,1.0,1.25
3101,1.0,102.0,3,6,4.0,2.0,1431.0,0,0,1,1.0,2.0,1.25
3102,0.0,41.0,2,2,2.0,3.0,1479.0,0,0,1,2.0,0.0,2.3
3103,0.0,39.0,3,2,4.0,4.0,1333.0,0,0,1,2.0,0.0,1.39
3104,0.0,50.0,4,4,4.0,2.0,2556.0,1,0,2,0.0,0.0,6.0
3105,0.0,43.0,3,3,4.0,3.0,1789.0,1,0,1,1.0,1.0,1.44
3106,0.0,97.0,3,4,3.0,3.0,2179.0,1,0,1,1.0,2.0,1.75
3107,0.0,92.0,2,2,1.0,3.0,547.0,0,0,2,1.0,0.0,0.48
3108,1.0,30.0,6,8,4.0,3.0,2844.0,1,1,0,1.0,1.0,13.0
3109,0.0,89.0,3,3,3.0,3.0,1362.0,0,0,1,0.0,2.0,1.28
3111,0.0,43.0,2,2,4.0,3.0,1179.0,0,1,2,2.0,0.0,0.95
3112,1.0,93.0,5,5,4.0,3.0,3240.0,1,0,2,2.0,1.0,7.5
3113,1.0,46.0,1,1,2.0,2.0,892.0,0,0,1,1.0,1.0,1.6
3114,0.0,75.0,4,4,4.0,0.0,2127.0,1,0,2,2.0,2.0,2.7
3115,0.0,105.0,4,4,3.0,1.0,1828.0,0,0,1,1.0,0.0,1.0
3116,0.0,95.0,4,4,3.0,3.0,2000.0,1,0,1,2.0,2.0,1.42
3117,0.0,46.0,3,3,4.0,2.0,2400.0,0,0,1,1.0,1.0,2.0
3118,0.0,4.0,3,4,4.0,1.0,1945.0,1,0,2,2.0,0.0,2.5
3119,0.0,9.0,2,2,2.0,3.0,543.0,0,0,1,1.0,0.0,0.28
3120,0.0,78.0,4,4,2.0,3.0,1819.0,0,0,1,2.0,2.0,1.76
3121,0.0,95.0,3,3,4.0,3.0,1719.0,0,0,1,2.0,2.0,1.8
3123,0.0,73.0,3,3,3.0,3.0,1650.0,1,0,1,1.0,2.0,2.65
3124,0.0,88.0,2,2,2.0,0.0,1422.0,0,0,1,2.0,0.0,0.69
3125,0.0,6.0,4,4,4.0,1.0,2851.0,1,0,1,1.0,0.0,2.5
3126,0.0,17.0,3,3,2.0,4.0,1507.0,0,0,1,1.0,0.0,2.0
3127,0.0,44.0,3,3,3.0,3.0,1700.0,0,0,1,2.0,2.0,1.1
3128,0.0,101.0,3,3,2.0,1.0,1581.0,0,0,1,1.0,2.0,1.42
3129,0.0,89.0,2,2,3.0,1.0,1747.0,0,0,1,2.0,2.0,1.41
3130,0.0,101.0,3,2,3.0,1.0,998.0,0,0,1,1.0,1.0,1.16
3131,0.0,4.0,3,3,4.0,1.0,1700.0,0,0,1,0.0,0.0,1.9
3132,1.0,51.0,6,6,4.0,0.0,3240.0,1,1,2,2.0,2.0,10.0
3133,0.0,5.0,2,2,3.0,0.0,1288.0,0,0,1,1.0,2.0,1.2
3134,1.0,39.0,6,7,4.0,3.0,4950.0,1,1,2,2.0,1.0,9.55
3135,0.0,98.0,2,2,1.0,1.0,557.0,0,0,1,2.0,2.0,0.43
3136,0.0,44.0,4,4,3.0,3.0,2100.0,0,0,2,2.0,2.0,1.75
3137,1.0,47.0,3,3,2.0,2.0,2250.0,0,0,1,1.0,1.0,3.3
3139,0.0,11.0,3,3,3.0,3.0,1550.0,0,0,1,2.0,0.0,1.7
3140,0.0,11.0,3,3,2.0,3.0,2303.0,1,0,1,0.0,2.0,1.63
3141,0.0,16.0,3,5,2.0,3.0,2800.0,1,0,1,2.0,2.0,3.65
3142,1.0,79.0,5,3,0.0,2.0,148.0,0,0,1,1.0,1.0,2.25
3143,0.0,95.0,3,3,2.0,3.0,1588.0,0,1,2,0.0,2.0,1.1
3144,0.0,104.0,3,3,4.0,3.0,2578.0,0,0,0,1.0,1.0,1.8
3145,0.0,69.0,2,2,2.0,4.0,1278.0,0,0,1,1.0,2.0,1.6
3146,1.0,18.0,3,3,0.0,2.0,200.0,0,0,1,1.0,1.0,1.7
3147,0.0,18.0,3,4,2.0,2.0,2000.0,1,0,1,1.0,1.0,1.15
3149,1.0,28.0,3,2,0.0,2.0,3078.0,0,0,1,1.0,1.0,5.1
3150,0.0,97.0,2,2,3.0,3.0,1300.0,0,1,1,2.0,0.0,1.22
3151,1.0,36.0,2,2,0.0,0.0,130.0,0,0,1,1.0,1.0,0.75
3152,0.0,10.0,2,2,2.0,3.0,2060.0,0,0,1,1.0,1.0,1.0
3153,0.0,92.0,2,2,1.0,3.0,613.0,0,0,2,2.0,2.0,0.48
3154,0.0,25.0,3,2,3.0,0.0,1440.0,0,0,1,1.0,2.0,0.8
3155,1.0,54.0,7,7,3.0,0.0,2340.0,0,0,2,1.0,1.0,5.0
3156,1.0,79.0,7,7,0.0,2.0,2610.0,0,0,1,1.0,2.0,3.0
3157,0.0,103.0,4,4,4.0,3.0,2005.0,0,0,1,1.0,2.0,1.75
3158,0.0,9.0,2,2,4.0,3.0,1236.0,0,0,2,0.0,2.0,0.8
3159,1.0,50.0,1,1,0.0,2.0,1242.0,0,0,1,1.0,1.0,3.35
3160,1.0,25.0,2,2,0.0,1.0,600.0,0,0,1,1.0,1.0,0.35
3162,1.0,29.0,3,3,1.0,2.0,540.0,0,0,1,1.0,1.0,1.45
3163,0.0,78.0,3,3,3.0,4.0,1893.0,0,0,1,1.0,0.0,1.8
3164,0.0,92.0,4,5,4.0,3.0,3801.0,1,0,2,2.0,0.0,4.0
3165,1.0,47.0,4,4,3.0,2.0,160.0,0,0,2,1.0,1.0,2.3
3166,0.0,50.0,4,4,2.0,4.0,2667.0,1,0,2,1.0,1.0,6.0
3167,0.0,97.0,4,6,3.0,3.0,3890.0,1,0,1,0.0,2.0,1.91
3168,0.0,97.0,2,2,3.0,3.0,1484.0,0,0,2,0.0,0.0,1.2
3169,0.0,73.0,3,3,3.0,3.0,1081.0,1,0,2,2.0,2.0,1.75
3170,0.0,103.0,2,2,1.0,1.0,767.0,0,0,1,1.0,1.0,0.47
3171,0.0,16.0,3,3,4.0,3.0,2225.56,1,0,2,0.0,1.0,3.29
3172,0.0,79.0,2,2,1.0,3.0,1000.0,0,0,1,1.0,2.0,0.45
3173,0.0,43.0,2,2,1.0,3.0,850.0,0,0,2,0.0,2.0,0.35
3174,0.0,29.0,4,5,4.0,1.0,3889.0,1,0,0,1.0,2.0,6.5
3175,0.0,97.0,2,2,3.0,3.0,1484.0,0,0,1,2.0,0.0,1.07
3176,0.0,111.0,1,1,0.0,3.0,484.0,0,0,1,1.0,1.0,0.21
